"Course Code (long)","faculty","course_code","name","credits","level","term","section_number","location","instructor","capacity","enrolled","status","meeting_type","meeting_date","meeting_start_date","meeting_end_date","meeting_days","meeting_start_time","meeting_end_time","meeting_building","meeting_room"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Thur","12:30 PM","01:20 PM","MINS","101"
,,,,,,,,,,,,,"EXAM","2022/12/06",,,"Tues","11:30 AM","01:30 PM",,
"FREN*1200*0205","FREN","1200","French Language I","0.50","Undergraduate","Fall 2022","0205","Guelph","S. Dusowoth","13","0","Closed","LEC",,"2022/09/08","2022/12/16","Mon Wed Fri","11:30 AM","12:20 PM","MCKN","306"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Fri","09:30 AM","10:20 AM","MCKN","342"
,,,,,,,,,,,,,"EXAM","2022/12/06",,,"Tues","11:30 AM","01:30 PM",,
"FREN*1200*0206","FREN","1200","French Language I","0.50","Undergraduate","Fall 2022","0206","Guelph","S. Dusowoth","12","0","Closed","LEC",,"2022/09/08","2022/12/16","Mon Wed Fri","11:30 AM","12:20 PM","MCKN","306"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Fri","01:30 PM","02:20 PM","MCKN","261"
,,,,,,,,,,,,,"EXAM","2022/12/06",,,"Tues","11:30 AM","01:30 PM",,
"FREN*1200*0307","FREN","1200","French Language I","0.50","Undergraduate","Fall 2022","0307","Guelph","S. Dusowoth","13","0","Closed","LEC",,"2022/09/08","2022/12/16","Mon Wed Fri","09:30 AM","10:20 AM","ROZH","106"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Wed","11:30 AM","12:20 PM","MCKN","059"
,,,,,,,,,,,,,"EXAM","2022/12/06",,,"Tues","11:30 AM","01:30 PM",,
"FREN*1200*0308","FREN","1200","French Language I","0.50","Undergraduate","Fall 2022","0308","Guelph","S. Dusowoth","13","2","Open","LEC",,"2022/09/08","2022/12/16","Mon Wed Fri","09:30 AM","10:20 AM","ROZH","106"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Thur","09:30 AM","10:20 AM","MCKN","261"
,,,,,,,,,,,,,"EXAM","2022/12/06",,,"Tues","11:30 AM","01:30 PM",,
"FREN*1200*0309","FREN","1200","French Language I","0.50","Undergraduate","Fall 2022","0309","Guelph","S. Dusowoth","12","0","Closed","LEC",,"2022/09/08","2022/12/16","Mon Wed Fri","09:30 AM","10:20 AM","ROZH","106"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Thur","12:30 PM","01:20 PM","MCKN","261"
,,,,,,,,,,,,,"EXAM","2022/12/06",,,"Tues","11:30 AM","01:30 PM",,
"FREN*1200*0101","FREN","1200","French Language I","0.50","Undergraduate","Winter 2023","0101","Guelph","A. Barysevich","10","10","Open","LEC",,"2023/01/09","2023/04/25","Mon Wed Fri","10:30 AM","11:20 AM","MCKN","305"
,,,,,,,,,,,,,"LAB",,"2023/01/09","2023/04/25","Wed","12:30 PM","01:20 PM","MCKN","034A"
"FREN*1200*0102","FREN","1200","French Language I","0.50","Undergraduate","Winter 2023","0102","Guelph","A. Barysevich","10","10","Open","LEC",,"2023/01/09","2023/04/25","Mon Wed Fri","10:30 AM","11:20 AM","MCKN","305"
,,,,,,,,,,,,,"LAB",,"2023/01/09","2023/04/25","Thur","09:30 AM","10:20 AM","MCKN","034A"
"FREN*1200*0103","FREN","1200","French Language I","0.50","Undergraduate","Winter 2023","0103","Guelph","A. Barysevich","10","10","Open","LEC",,"2023/01/09","2023/04/25","Mon Wed Fri","10:30 AM","11:20 AM","MCKN","305"
,,,,,,,,,,,,,"LAB",,"2023/01/09","2023/04/25","Thur","11:30 AM","12:20 PM","MCKN","034A"
"FREN*1200*0204","FREN","1200","French Language I","0.50","Undergraduate","Winter 2023","0204","Guelph","TBA TBA","10","10","Open","LEC",,"2023/01/09","2023/04/25","Tues Thur","10:00 AM","11:20 AM","MCKN","304"
,,,,,,,,,,,,,"LAB",,"2023/01/09","2023/04/25","Wed","09:30 AM","10:20 AM","MCKN","034A"
"FREN*1200*0205","FREN","1200","French Language I","0.50","Undergraduate","Winter 2023","0205","Guelph","TBA TBA","10","10","Open","LEC",,"2023/01/09","2023/04/25","Tues Thur","10:00 AM","11:20 AM","MCKN","304"
,,,,,,,,,,,,,"LAB",,"2023/01/09","2023/04/25","Thur","12:30 PM","01:20 PM","MCKN","034A"
"FREN*1200*0206","FREN","1200","French Language I","0.50","Undergraduate","Winter 2023","0206","Guelph","TBA TBA","10","10","Open","LEC",,"2023/01/09","2023/04/25","Tues Thur","10:00 AM","11:20 AM","MCKN","304"
,,,,,,,,,,,,,"LAB",,"2023/01/09","2023/04/25","Fri","10:30 AM","11:20 AM","MCKN","034A"
"FREN*1300*0101","FREN","1300","French Language II","0.50","Undergraduate","Fall 2022","0101","Guelph","B. Carroll","13","0","Closed","LEC",,"2022/09/08","2022/12/16","Tues Thur","10:00 AM","11:20 AM","MCKN","317"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Thur","11:30 AM","12:20 PM","MACN","202"
,,,,,,,,,,,,,"EXAM","2022/12/05",,,"Mon","02:30 PM","04:30 PM",,
"FREN*1300*0102","FREN","1300","French Language II","0.50","Undergraduate","Fall 2022","0102","Guelph","B. Carroll","13","0","Closed","LEC",,"2022/09/08","2022/12/16","Tues Thur","10:00 AM","11:20 AM","MCKN","317"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Thur","01:30 PM","02:20 PM","ANNU","002"
,,,,,,,,,,,,,"EXAM","2022/12/05",,,"Mon","02:30 PM","04:30 PM",,
"FREN*1300*0103","FREN","1300","French Language II","0.50","Undergraduate","Fall 2022","0103","Guelph","B. Carroll","12","0","Closed","LEC",,"2022/09/08","2022/12/16","Tues Thur","10:00 AM","11:20 AM","MCKN","317"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Fri","10:30 AM","11:20 AM","MCKN","261"
,,,,,,,,,,,,,"EXAM","2022/12/05",,,"Mon","02:30 PM","04:30 PM",,
"FREN*1300*0204","FREN","1300","French Language II","0.50","Undergraduate","Fall 2022","0204","Guelph","B. Carroll","13","0","Closed","LEC",,"2022/09/08","2022/12/16","Mon Wed Fri","11:30 AM","12:20 PM","MCKN","316"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Thur","12:30 PM","01:20 PM","MCKN","304"
,,,,,,,,,,,,,"EXAM","2022/12/05",,,"Mon","02:30 PM","04:30 PM",,
"FREN*1300*0205","FREN","1300","French Language II","0.50","Undergraduate","Fall 2022","0205","Guelph","B. Carroll","13","0","Closed","LEC",,"2022/09/08","2022/12/16","Mon Wed Fri","11:30 AM","12:20 PM","MCKN","316"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Fri","09:30 AM","10:20 AM","MCKN","261"
,,,,,,,,,,,,,"EXAM","2022/12/05",,,"Mon","02:30 PM","04:30 PM",,
"FREN*1300*0206","FREN","1300","French Language II","0.50","Undergraduate","Fall 2022","0206","Guelph","B. Carroll","12","0","Closed","LEC",,"2022/09/08","2022/12/16","Mon Wed Fri","11:30 AM","12:20 PM","MCKN","316"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Fri","01:30 PM","02:20 PM","MCKN","034A"
,,,,,,,,,,,,,"EXAM","2022/12/05",,,"Mon","02:30 PM","04:30 PM",,
"FREN*1300*0101","FREN","1300","French Language II","0.50","Undergraduate","Winter 2023","0101","Guelph","TBA TBA","10","10","Open","LEC",,"2023/01/09","2023/04/25","Mon Wed Fri","10:30 AM","11:20 AM","MCKN","304"
,,,,,,,,,,,,,"SEM",,"2023/01/09","2023/04/25","Wed","12:30 PM","01:20 PM","MCKN","059"
"FREN*1300*0102","FREN","1300","French Language II","0.50","Undergraduate","Winter 2023","0102","Guelph","TBA TBA","10","10","Open","LEC",,"2023/01/09","2023/04/25","Mon Wed Fri","10:30 AM","11:20 AM","MCKN","304"
,,,,,,,,,,,,,"SEM",,"2023/01/09","2023/04/25","Thur","09:30 AM","10:20 AM","MCKN","059"
"FREN*1300*0103","FREN","1300","French Language II","0.50","Undergraduate","Winter 2023","0103","Guelph","TBA TBA","10","10","Open","LEC",,"2023/01/09","2023/04/25","Mon Wed Fri","10:30 AM","11:20 AM","MCKN","304"
,,,,,,,,,,,,,"SEM",,"2023/01/09","2023/04/25","Thur","11:30 AM","12:20 PM","MCKN","059"
"FREN*1300*0204","FREN","1300","French Language II","0.50","Undergraduate","Winter 2023","0204","Guelph","TBA TBA","10","10","Open","LEC",,"2023/01/09","2023/04/25","Tues Thur","10:00 AM","11:20 AM","MCKN","305"
,,,,,,,,,,,,,"SEM",,"2023/01/09","2023/04/25","Wed","09:30 AM","10:20 AM","MCKN","059"
"FREN*1300*0205","FREN","1300","French Language II","0.50","Undergraduate","Winter 2023","0205","Guelph","TBA TBA","10","10","Open","LEC",,"2023/01/09","2023/04/25","Tues Thur","10:00 AM","11:20 AM","MCKN","305"
,,,,,,,,,,,,,"SEM",,"2023/01/09","2023/04/25","Thur","12:30 PM","01:20 PM","MCKN","059"
"FREN*1300*0206","FREN","1300","French Language II","0.50","Undergraduate","Winter 2023","0206","Guelph","TBA TBA","10","10","Open","LEC",,"2023/01/09","2023/04/25","Tues Thur","10:00 AM","11:20 AM","MCKN","305"
,,,,,,,,,,,,,"SEM",,"2023/01/09","2023/04/25","Fri","11:30 AM","12:20 PM","MCKN","059"
"FREN*1300*0307","FREN","1300","French Language II","0.50","Undergraduate","Winter 2023","0307","Guelph","TBA TBA","10","10","Open","LEC",,"2023/01/09","2023/04/25","Tues Thur","01:00 PM","02:20 PM","MCKN","315"
,,,,,,,,,,,,,"SEM",,"2023/01/09","2023/04/25","Wed","11:30 AM","12:20 PM","MCKN","059"
"FREN*1300*0308","FREN","1300","French Language II","0.50","Undergraduate","Winter 2023","0308","Guelph","TBA TBA","10","10","Open","LEC",,"2023/01/09","2023/04/25","Tues Thur","01:00 PM","02:20 PM","MCKN","315"
,,,,,,,,,,,,,"SEM",,"2023/01/09","2023/04/25","Thur","10:30 AM","11:20 AM","MCKN","059"
"FREN*1300*0309","FREN","1300","French Language II","0.50","Undergraduate","Winter 2023","0309","Guelph","TBA TBA","10","10","Open","LEC",,"2023/01/09","2023/04/25","Tues Thur","01:00 PM","02:20 PM","MCKN","315"
,,,,,,,,,,,,,"SEM",,"2023/01/09","2023/04/25","Fri","09:30 AM","10:20 AM","MCKN","059"
"FREN*2020*0101","FREN","2020","France: Literature & Society","0.50","Undergraduate","Fall 2022","0101","Guelph","J. Satyre","11","0","Closed","LEC",,"2022/09/08","2022/12/16","Tues Thur","10:00 AM","11:20 AM","MCKN","313"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Wed","09:30 AM","10:20 AM","MCKN","261"
,,,,,,,,,,,,,"EXAM","2022/12/05",,,"Mon","08:30 AM","10:30 AM",,
"FREN*2020*0102","FREN","2020","France: Literature & Society","0.50","Undergraduate","Fall 2022","0102","Guelph","J. Satyre","11","0","Closed","LEC",,"2022/09/08","2022/12/16","Tues Thur","10:00 AM","11:20 AM","MCKN","313"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Wed","11:30 AM","12:20 PM","MCKN","521"
,,,,,,,,,,,,,"EXAM","2022/12/05",,,"Mon","08:30 AM","10:30 AM",,
"FREN*2020*0103","FREN","2020","France: Literature & Society","0.50","Undergraduate","Fall 2022","0103","Guelph","J. Satyre","11","0","Closed","LEC",,"2022/09/08","2022/12/16","Tues Thur","10:00 AM","11:20 AM","MCKN","313"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Fri","10:30 AM","11:20 AM","MCKN","059"
,,,,,,,,,,,,,"EXAM","2022/12/05",,,"Mon","08:30 AM","10:30 AM",,
"FREN*2020*0101","FREN","2020","France: Literature & Society","0.50","Undergraduate","Winter 2023","0101","Guelph","J. Satyre","10","10","Open","LEC",,"2023/01/09","2023/04/25","Tues Thur","10:00 AM","11:20 AM","MCKN","306"
,,,,,,,,,,,,,"LAB",,"2023/01/09","2023/04/25","Tues","12:30 PM","01:20 PM","MCKN","034A"
"FREN*2020*0102","FREN","2020","France: Literature & Society","0.50","Undergraduate","Winter 2023","0102","Guelph","J. Satyre","10","10","Open","LEC",,"2023/01/09","2023/04/25","Tues Thur","10:00 AM","11:20 AM","MCKN","306"
,,,,,,,,,,,,,"LAB",,"2023/01/09","2023/04/25","Wed","11:30 AM","12:20 PM","MCKN","034A"
"FREN*2020*0103","FREN","2020","France: Literature & Society","0.50","Undergraduate","Winter 2023","0103","Guelph","J. Satyre","10","10","Open","LEC",,"2023/01/09","2023/04/25","Tues Thur","10:00 AM","11:20 AM","MCKN","306"
,,,,,,,,,,,,,"LAB",,"2023/01/09","2023/04/25","Fri","12:30 PM","01:20 PM","MCKN","034A"
"FREN*2060*0101","FREN","2060","Quebec: Literature & Society","0.50","Undergraduate","Fall 2022","0101","Guelph","A. Wroblewski","11","3","Open","LEC",,"2022/09/08","2022/12/16","Thur","11:30 AM","12:50 PM","MCKN","315"
,,,,,,,,,,,,,"LEC",,"2022/09/08","2022/12/16","Tues","11:30 AM","12:50 PM","AD-S","VIRTUAL"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Fri","09:30 AM","10:20 AM","MCKN","521"
"FREN*2060*0102","FREN","2060","Quebec: Literature & Society","0.50","Undergraduate","Fall 2022","0102","Guelph","A. Wroblewski","11","0","Closed","LEC",,"2022/09/08","2022/12/16","Thur","11:30 AM","12:50 PM","MCKN","315"
,,,,,,,,,,,,,"LEC",,"2022/09/08","2022/12/16","Tues","11:30 AM","12:50 PM","AD-S","VIRTUAL"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Fri","11:30 AM","12:20 PM","MCKN","521"
"FREN*2060*0103","FREN","2060","Quebec: Literature & Society","0.50","Undergraduate","Fall 2022","0103","Guelph","A. Wroblewski","11","0","Closed","LEC",,"2022/09/08","2022/12/16","Thur","11:30 AM","12:50 PM","MCKN","315"
,,,,,,,,,,,,,"LEC",,"2022/09/08","2022/12/16","Tues","11:30 AM","12:50 PM","AD-S","VIRTUAL"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Fri","01:30 PM","02:20 PM","MCKN","521"
"FREN*2060*0101","FREN","2060","Quebec: Literature & Society","0.50","Undergraduate","Winter 2023","0101","Guelph","A. Wroblewski","10","10","Open","LEC",,"2023/01/09","2023/04/25","Thur","02:30 PM","03:50 PM","MCKN","307"
,,,,,,,,,,,,,"LEC",,"2023/01/09","2023/04/25","Tues","02:30 PM","03:50 PM","AD-S","VIRTUAL"
,,,,,,,,,,,,,"LAB",,"2023/01/09","2023/04/25","Fri","09:30 AM","10:20 AM","MCKN","034A"
"FREN*2060*0102","FREN","2060","Quebec: Literature & Society","0.50","Undergraduate","Winter 2023","0102","Guelph","A. Wroblewski","10","10","Open","LEC",,"2023/01/09","2023/04/25","Thur","02:30 PM","03:50 PM","MCKN","307"
,,,,,,,,,,,,,"LEC",,"2023/01/09","2023/04/25","Tues","02:30 PM","03:50 PM","AD-S","VIRTUAL"
,,,,,,,,,,,,,"LAB",,"2023/01/09","2023/04/25","Fri","11:30 AM","12:20 PM","MCKN","034A"
"FREN*2060*0103","FREN","2060","Quebec: Literature & Society","0.50","Undergraduate","Winter 2023","0103","Guelph","A. Wroblewski","10","10","Open","LEC",,"2023/01/09","2023/04/25","Thur","02:30 PM","03:50 PM","MCKN","307"
,,,,,,,,,,,,,"LEC",,"2023/01/09","2023/04/25","Tues","02:30 PM","03:50 PM","AD-S","VIRTUAL"
,,,,,,,,,,,,,"LAB",,"2023/01/09","2023/04/25","Fri","01:30 PM","02:20 PM","MCKN","034A"
"FREN*2520*0101","FREN","2520","French Composition I","0.50","Undergraduate","Fall 2022","0101","Guelph","B. Carroll","11","3","Open","LEC",,"2022/09/08","2022/12/16","Mon Wed","01:30 PM","02:20 PM","MCKN","315"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Thur","10:30 AM","11:20 AM","MCKN","261"
,,,,,,,,,,,,,"EXAM","2022/12/16",,,"Fri","08:30 AM","10:30 AM",,
"FREN*2520*0102","FREN","2520","French Composition I","0.50","Undergraduate","Fall 2022","0102","Guelph","B. Carroll","11","1","Open","LEC",,"2022/09/08","2022/12/16","Mon Wed","01:30 PM","02:20 PM","MCKN","315"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Thur","12:30 PM","01:20 PM","MCKN","059"
,,,,,,,,,,,,,"EXAM","2022/12/16",,,"Fri","08:30 AM","10:30 AM",,
"FREN*2520*0103","FREN","2520","French Composition I","0.50","Undergraduate","Fall 2022","0103","Guelph","B. Carroll","11","0","Closed","LEC",,"2022/09/08","2022/12/16","Mon Wed","01:30 PM","02:20 PM","MCKN","315"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Fri","09:30 AM","10:20 AM","MCKN","059"
,,,,,,,,,,,,,"EXAM","2022/12/16",,,"Fri","08:30 AM","10:30 AM",,
"FREN*2520*0101","FREN","2520","French Composition I","0.50","Undergraduate","Winter 2023","0101","Guelph","A. Barysevich","10","10","Open","LEC",,"2023/01/09","2023/04/25","Mon Wed","12:30 PM","01:20 PM","MCKN","304"
,,,,,,,,,,,,,"LAB",,"2023/01/09","2023/04/25","Tues","09:30 AM","10:20 AM","MCKN","034A"
"FREN*2520*0102","FREN","2520","French Composition I","0.50","Undergraduate","Winter 2023","0102","Guelph","A. Barysevich","10","10","Open","LEC",,"2023/01/09","2023/04/25","Mon Wed","12:30 PM","01:20 PM","MCKN","304"
,,,,,,,,,,,,,"LAB",,"2023/01/09","2023/04/25","Wed","10:30 AM","11:20 AM","MCKN","034A"
"FREN*2520*0103","FREN","2520","French Composition I","0.50","Undergraduate","Winter 2023","0103","Guelph","A. Barysevich","10","10","Open","LEC",,"2023/01/09","2023/04/25","Mon Wed","12:30 PM","01:20 PM","MCKN","304"
,,,,,,,,,,,,,"LAB",,"2023/01/09","2023/04/25","Thur","10:30 AM","11:20 AM","MCKN","034A"
"FREN*2550*01","FREN","2550","Oral French","0.50","Undergraduate","Fall 2022","01","Guelph","A. Barysevich","30","6","Open","LEC",,"2022/09/08","2022/12/16","Mon Wed","12:30 PM","01:20 PM","MCKN","306"
"FREN*3110*01","FREN","3110","Storytelling Francophone World","0.50","Undergraduate","Fall 2022","01","Guelph","F. Arroyas","35","0","Closed","LEC",,"2022/09/08","2022/12/16","Wed","02:30 PM","05:20 PM","MCKN","312"
"FREN*3130*01","FREN","3130","Representing the Self","0.50","Undergraduate","Fall 2022","01","Guelph","D. Cornelio","45","5","Open","LEC",,"2022/09/08","2022/12/16","Mon Wed Fri","09:30 AM","10:20 AM","MCKN","236"
"FREN*3170*01","FREN","3170","Fictions in Childhood","0.50","Undergraduate","Fall 2022","01","Guelph","J. Satyre","35","0","Closed","LEC",,"2022/09/08","2022/12/16","Tues Thur","02:30 PM","03:50 PM","MCKN","315"
,,,,,,,,,,,,,"EXAM","2022/12/10",,,"Sat","08:30 AM","10:30 AM",,
"FREN*4600*01","FREN","4600","Honours Sem in French Studies","0.50","Undergraduate","Fall 2022","01","Guelph","D. Cornelio","30","13","Open","LEC",,"2022/09/08","2022/12/16","Mon Wed Fri","11:30 AM","12:20 PM","MCKN","317"
"FREN*4740*01","FREN","4740","Res Paper in French Studies I","0.50","Undergraduate","Fall 2022","01","Guelph","A. Barysevich","1","0","Closed","LEC",,"2022/09/08","2022/12/16",,,,,
"FREN*4740*02","FREN","4740","Res Paper in French Studies I","0.50","Undergraduate","Fall 2022","02","Guelph","D. Cornelio","1","1","Open","LEC",,"2022/09/08","2022/12/16",,,,,
"FREN*6000*01","FREN","6000","Research Methods Seminar","0.50","Graduate","Fall 2022","01","Guelph","S. Henighan","15","11","Open","LEC",,"2022/09/08","2022/12/16","Mon","02:30 PM","05:20 PM","MCKN","238"
"FREN*6020*01","FREN","6020","Topics in French Literature","0.50","Graduate","Fall 2022","01","Guelph","A. Wroblewski","15","11","Open","LEC",,"2022/09/08","2022/12/16","Thur","02:30 PM","05:20 PM","MCKN","521"
"FREN*6042*01","FREN","6042","Topics in FSL Pedagogy","0.50","Graduate","Fall 2022","01","Guelph","A. Barysevich","15","11","Open","LEC",,"2022/09/08","2022/12/16","Tues","11:30 AM","02:20 PM","MCKN","034A"
"FREN*6051*01","FREN","6051","Major Research Paper","0.50","Graduate","Fall 2022","01","Guelph","TBA TBA","10","9","Open","LEC",,"2022/09/08","2022/12/16",,,,,
"FREN*6051*01","FREN","6051","Major Research Paper","0.50","Graduate","Winter 2023","01","Guelph","TBA TBA","10","10","Open","LEC",,"2023/01/09","2023/04/25",,,,,
"FRHD*1010*01","FRHD","1010","Human Development","0.50","Undergraduate","Fall 2022","01","Guelph","D. Green","400","0","Closed","LEC",,"2022/09/08","2022/12/16","Tues","07:00 PM","09:50 PM","ROZH","101"
"FRHD*1010*DE01","FRHD","1010","Human Development","0.50","Undergraduate","Fall 2022","DE01","Guelph","C. Osborne","230","0","Closed","Distance Education",,"2022/09/08","2022/12/16",,,,,
"FRHD*1010*DE01","FRHD","1010","Human Development","0.50","Undergraduate","Winter 2023","DE01","Guelph","A. Balter","300","300","Open","Distance Education",,"2023/01/09","2023/04/25",,,,,
"FRHD*1100*DE01","FRHD","1100","Life: Health and Well-Being","0.50","Undergraduate","Fall 2022","DE01","Guelph","T. Kukkonen","450","0","Closed","Distance Education",,"2022/09/08","2022/12/16",,,,,
"FRHD*1100*DE01","FRHD","1100","Life: Health and Well-Being","0.50","Undergraduate","Winter 2023","DE01","Guelph","R. Neustifter","350","350","Open","Distance Education",,"2023/01/09","2023/04/25",,,,,
"FRHD*2060*01","FRHD","2060","Adult Development and Aging","0.50","Undergraduate","Fall 2022","01","Guelph","S. Maitland","140","0","Closed","LEC",,"2022/09/08","2022/12/16","Tues Thur","08:30 AM","09:50 AM","LA","204"
,,,,,,,,,,,,,"EXAM","2022/12/15",,,"Thur","07:00 PM","09:00 PM",,
"FRHD*2100*DE01","FRHD","2100","Development of Human Sexuality","0.50","Undergraduate","Fall 2022","DE01","Guelph","T. Kukkonen","300","0","Closed","Distance Education",,"2022/09/08","2022/12/16",,,,,
,,,,,,,,,,,,,"EXAM","2022/12/10",,,"Sat","11:30 AM","01:30 PM",,
"FRHD*2100*0101","FRHD","2100","Development of Human Sexuality","0.50","Undergraduate","Winter 2023","0101","Guelph","TBA TBA","20","20","Open","LEC",,"2023/01/09","2023/04/25","Mon Wed","12:30 PM","01:20 PM","ALEX","200"
,,,,,,,,,,,,,"SEM",,"2023/01/09","2023/04/25","Tues","08:30 AM","09:20 AM","ANNU","306"
"FRHD*2100*0102","FRHD","2100","Development of Human Sexuality","0.50","Undergraduate","Winter 2023","0102","Guelph","TBA TBA","20","20","Open","LEC",,"2023/01/09","2023/04/25","Mon Wed","12:30 PM","01:20 PM","ALEX","200"
,,,,,,,,,,,,,"SEM",,"2023/01/09","2023/04/25","Tues","09:30 AM","10:20 AM","ANNU","306"
"FRHD*2100*0103","FRHD","2100","Development of Human Sexuality","0.50","Undergraduate","Winter 2023","0103","Guelph","TBA TBA","20","20","Open","LEC",,"2023/01/09","2023/04/25","Mon Wed","12:30 PM","01:20 PM","ALEX","200"
,,,,,,,,,,,,,"SEM",,"2023/01/09","2023/04/25","Tues","11:30 AM","12:20 PM","ANNU","306"
"FRHD*2100*0104","FRHD","2100","Development of Human Sexuality","0.50","Undergraduate","Winter 2023","0104","Guelph","TBA TBA","20","20","Open","LEC",,"2023/01/09","2023/04/25","Mon Wed","12:30 PM","01:20 PM","ALEX","200"
,,,,,,,,,,,,,"SEM",,"2023/01/09","2023/04/25","Tues","01:30 PM","02:20 PM","MACN","201"
"FRHD*2100*0105","FRHD","2100","Development of Human Sexuality","0.50","Undergraduate","Winter 2023","0105","Guelph","TBA TBA","20","20","Open","LEC",,"2023/01/09","2023/04/25","Mon Wed","12:30 PM","01:20 PM","ALEX","200"
,,,,,,,,,,,,,"SEM",,"2023/01/09","2023/04/25","Tues","03:30 PM","04:20 PM","ANNU","306"
"FRHD*2100*0106","FRHD","2100","Development of Human Sexuality","0.50","Undergraduate","Winter 2023","0106","Guelph","TBA TBA","20","20","Open","LEC",,"2023/01/09","2023/04/25","Mon Wed","12:30 PM","01:20 PM","ALEX","200"
,,,,,,,,,,,,,"SEM",,"2023/01/09","2023/04/25","Wed","10:30 AM","11:20 AM","ANNU","306"
"FRHD*2100*0107","FRHD","2100","Development of Human Sexuality","0.50","Undergraduate","Winter 2023","0107","Guelph","TBA TBA","20","20","Open","LEC",,"2023/01/09","2023/04/25","Mon Wed","12:30 PM","01:20 PM","ALEX","200"
,,,,,,,,,,,,,"SEM",,"2023/01/09","2023/04/25","Wed","03:30 PM","04:20 PM","MACN","201"
"FRHD*2100*0108","FRHD","2100","Development of Human Sexuality","0.50","Undergraduate","Winter 2023","0108","Guelph","TBA TBA","20","20","Open","LEC",,"2023/01/09","2023/04/25","Mon Wed","12:30 PM","01:20 PM","ALEX","200"
,,,,,,,,,,,,,"SEM",,"2023/01/09","2023/04/25","Fri","12:30 PM","01:20 PM","ANNU","306"
"FRHD*2100*0109","FRHD","2100","Development of Human Sexuality","0.50","Undergraduate","Winter 2023","0109","Guelph","TBA TBA","20","20","Open","LEC",,"2023/01/09","2023/04/25","Mon Wed","12:30 PM","01:20 PM","ALEX","200"
,,,,,,,,,,,,,"SEM",,"2023/01/09","2023/04/25","Fri","01:30 PM","02:20 PM","ANNU","306"
"FRHD*2100*0110","FRHD","2100","Development of Human Sexuality","0.50","Undergraduate","Winter 2023","0110","Guelph","TBA TBA","20","20","Open","LEC",,"2023/01/09","2023/04/25","Mon Wed","12:30 PM","01:20 PM","ALEX","200"
,,,,,,,,,,,,,"SEM",,"2023/01/09","2023/04/25","Fri","03:30 PM","04:20 PM","ANNU","306"
"FRHD*2110*01","FRHD","2110","Children With Exceptionalities","0.50","Undergraduate","Fall 2022","01","Guelph","A. Davies","140","0","Closed","LEC",,"2022/09/08","2022/12/16","Mon Wed Fri","10:30 AM","11:20 AM","LA","204"
,,,,,,,,,,,,,"EXAM","2022/12/16",,,"Fri","11:30 AM","01:30 PM",,
"FRHD*2270*01","FRHD","2270","Dvlmt in Early/Mid Childhood","0.50","Undergraduate","Fall 2022","01","Guelph","J. Leschiutta","240","55","Open","LEC",,"2022/09/08","2022/12/16","Tues Thur","04:00 PM","05:20 PM","MACN","105"
,,,,,,,,,,,,,"EXAM","2022/12/06",,,"Tues","11:30 AM","01:30 PM",,
"FRHD*2280*01","FRHD","2280","Adolescent Development","0.50","Undergraduate","Fall 2022","01","Guelph","D. Green","140","3","Open","LEC",,"2022/09/08","2022/12/16","Mon Wed Fri","04:30 PM","05:20 PM","MACN","113"
"FRHD*3060*01","FRHD","3060","Social Gerontology","0.50","Undergraduate","Fall 2022","01","Guelph","K. Wilson","117","0","Closed","LEC",,"2022/09/08","2022/12/16","Tues Thur","10:00 AM","11:20 AM","MCKN","120"
"FRHD*3070*0101","FRHD","3070","Research Methods - Family Std","0.50","Undergraduate","Fall 2022","0101","Guelph","R. Neustifter","25","0","Closed","LEC",,"2022/09/08","2022/12/16","Mon Wed","04:30 PM","05:20 PM","ROZH","103"
,,,,,,,,,,,,,"SEM",,"2022/09/08","2022/12/16","Wed","05:30 PM","06:20 PM","MINS","128"
,,,,,,,,,,,,,"EXAM","2022/12/12",,,"Mon","11:30 AM","01:30 PM",,
